split,scene,image,flight,family,venue,tof_cm,boxes
val,S3,S3_A_hoverpairs_f002994.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003000.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003006.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003012.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003018.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003024.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003030.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003036.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003042.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003048.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003054.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003060.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f003066.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003072.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f003078.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003084.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003090.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,3
val,S3,S3_A_hoverpairs_f003096.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,3
val,S3,S3_A_hoverpairs_f003102.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003108.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,264,3
val,S3,S3_A_hoverpairs_f003114.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003120.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003126.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,247,3
val,S3,S3_A_hoverpairs_f003132.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003138.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003144.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003150.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003156.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003162.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003168.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003174.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,3
val,S3,S3_A_hoverpairs_f003180.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,249,3
val,S3,S3_A_hoverpairs_f003186.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,3
val,S3,S3_A_hoverpairs_f003192.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003198.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,262,3
val,S3,S3_A_hoverpairs_f003204.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,260,3
val,S3,S3_A_hoverpairs_f003210.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003216.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,3
val,S3,S3_A_hoverpairs_f003222.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,3
val,S3,S3_A_hoverpairs_f003228.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003234.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003240.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003246.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003252.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003258.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,264,3
val,S3,S3_A_hoverpairs_f003264.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,262,3
val,S3,S3_A_hoverpairs_f003270.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,261,3
val,S3,S3_A_hoverpairs_f003276.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,3
val,S3,S3_A_hoverpairs_f003282.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003288.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,249,3
val,S3,S3_A_hoverpairs_f003294.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003300.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,248,3
val,S3,S3_A_hoverpairs_f003306.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003312.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,249,3
val,S3,S3_A_hoverpairs_f003318.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,3
val,S3,S3_A_hoverpairs_f003324.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003330.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,3
val,S3,S3_A_hoverpairs_f003336.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003342.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,260,3
val,S3,S3_A_hoverpairs_f003348.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003354.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003360.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003366.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f003372.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003378.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003384.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003390.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003396.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003402.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003408.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003414.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003420.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f003426.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003432.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003438.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003444.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003450.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,261,3
val,S3,S3_A_hoverpairs_f003456.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003462.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003468.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003474.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003480.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003486.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,3
val,S3,S3_A_hoverpairs_f003492.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003498.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003504.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,246,3
val,S3,S3_A_hoverpairs_f003510.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003516.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,260,3
val,S3,S3_A_hoverpairs_f003522.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,262,3
val,S3,S3_A_hoverpairs_f003528.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003534.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003540.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f003546.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003552.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003558.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003564.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003570.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003576.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003582.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003588.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f003594.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003600.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003606.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,3
val,S3,S3_A_hoverpairs_f003612.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003618.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003624.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003630.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003636.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,261,3
val,S3,S3_A_hoverpairs_f003642.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,261,3
val,S3,S3_A_hoverpairs_f003648.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,3
val,S3,S3_A_hoverpairs_f003654.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003660.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,260,3
val,S3,S3_A_hoverpairs_f003666.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,3
val,S3,S3_A_hoverpairs_f003672.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003678.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,260,3
val,S3,S3_A_hoverpairs_f003684.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,260,3
val,S3,S3_A_hoverpairs_f003690.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,260,3
val,S3,S3_A_hoverpairs_f003696.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003702.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003708.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003714.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003720.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003726.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f003732.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003738.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003744.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003750.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003756.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003762.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,3
val,S3,S3_A_hoverpairs_f003768.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f003774.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f003780.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003786.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003792.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003798.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,261,3
val,S3,S3_A_hoverpairs_f003804.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003810.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003816.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f003822.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,3
val,S3,S3_A_hoverpairs_f003828.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,2
val,S3,S3_A_hoverpairs_f003834.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003840.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003846.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003852.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003858.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003864.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003870.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,260,3
val,S3,S3_A_hoverpairs_f003876.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,260,3
val,S3,S3_A_hoverpairs_f003882.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003888.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003894.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f003900.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003906.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003912.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f003918.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f003924.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f003930.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003936.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003942.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,3
val,S3,S3_A_hoverpairs_f003948.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003954.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003960.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003966.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f003972.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003978.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f003984.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,3
val,S3,S3_A_hoverpairs_f003990.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,3
val,S3,S3_A_hoverpairs_f003996.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,248,3
val,S3,S3_A_hoverpairs_f004002.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f004008.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f004014.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,3
val,S3,S3_A_hoverpairs_f004020.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,3
val,S3,S3_A_hoverpairs_f004026.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,246,3
val,S3,S3_A_hoverpairs_f004032.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,3
val,S3,S3_A_hoverpairs_f004038.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f004044.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f004050.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f004056.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f004062.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f004068.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,3
val,S3,S3_A_hoverpairs_f004074.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f004080.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,3
val,S3,S3_A_hoverpairs_f004086.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,3
val,S3,S3_A_hoverpairs_f004092.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,261,3
val,S3,S3_A_hoverpairs_f004098.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,3
val,S3,S3_A_hoverpairs_f004104.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,2
val,S3,S3_A_hoverpairs_f004110.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,2
val,S3,S3_A_hoverpairs_f004116.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,2
val,S3,S3_A_hoverpairs_f004122.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,2
val,S3,S3_A_hoverpairs_f004128.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,2
val,S3,S3_A_hoverpairs_f004134.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,259,2
val,S3,S3_A_hoverpairs_f004140.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,263,2
val,S3,S3_A_hoverpairs_f004146.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,263,2
val,S3,S3_A_hoverpairs_f004152.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,2
val,S3,S3_A_hoverpairs_f004158.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,2
val,S3,S3_A_hoverpairs_f004164.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,2
val,S3,S3_A_hoverpairs_f004170.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,249,2
val,S3,S3_A_hoverpairs_f004176.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,2
val,S3,S3_A_hoverpairs_f004182.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,2
val,S3,S3_A_hoverpairs_f004188.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,2
val,S3,S3_A_hoverpairs_f004194.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,2
val,S3,S3_A_hoverpairs_f004200.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,262,2
val,S3,S3_A_hoverpairs_f004206.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,2
val,S3,S3_A_hoverpairs_f004212.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,2
val,S3,S3_A_hoverpairs_f004218.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,2
val,S3,S3_A_hoverpairs_f004224.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,2
val,S3,S3_A_hoverpairs_f004230.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,2
val,S3,S3_A_hoverpairs_f004236.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,2
val,S3,S3_A_hoverpairs_f004242.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,2
val,S3,S3_A_hoverpairs_f004248.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,2
val,S3,S3_A_hoverpairs_f004254.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,2
val,S3,S3_A_hoverpairs_f004260.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,2
val,S3,S3_A_hoverpairs_f004266.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,250,2
val,S3,S3_A_hoverpairs_f004272.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,245,2
val,S3,S3_A_hoverpairs_f004278.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,249,2
val,S3,S3_A_hoverpairs_f004284.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,2
val,S3,S3_A_hoverpairs_f004290.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,2
val,S3,S3_A_hoverpairs_f004296.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,2
val,S3,S3_A_hoverpairs_f004302.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,254,2
val,S3,S3_A_hoverpairs_f004308.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,2
val,S3,S3_A_hoverpairs_f004314.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,2
val,S3,S3_A_hoverpairs_f004320.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,252,2
val,S3,S3_A_hoverpairs_f004326.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,249,2
val,S3,S3_A_hoverpairs_f004332.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,2
val,S3,S3_A_hoverpairs_f004338.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,256,2
val,S3,S3_A_hoverpairs_f004344.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,2
val,S3,S3_A_hoverpairs_f004350.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,2
val,S3,S3_A_hoverpairs_f004356.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,258,2
val,S3,S3_A_hoverpairs_f004362.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,255,2
val,S3,S3_A_hoverpairs_f004368.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,251,2
val,S3,S3_A_hoverpairs_f004374.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,253,2
val,S3,S3_A_hoverpairs_f004380.jpg,S3_A_hoverpairs,S3_A_hoverpairs,covered_walkway,257,2
