image,flight_key,stem,role,frame_idx,t_rel,tof_cm,height_cm,yaw_deg,pitch_deg,roll_deg,battery_pct,aruco_px,gsd_at_mat_mm_px,is_anchor,segment,occ_strip_mm,occ_deployed_pct,occ_realised_pct,usable,has_car,sharpness,green_frac,quality
S3_PAIR_occ75_f001230.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1230,75.572,216,290,84,0,-3,93,,,0,flight,112.5,75,,1,1,237.2,0.0000,ok
S3_PAIR_occ75_f001236.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1236,75.973,216,290,84,0,0,92,,,0,flight,112.5,75,,1,1,269.3,0.0000,ok
S3_PAIR_occ75_f001242.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1242,76.290,215,290,84,0,0,92,,,0,flight,112.5,75,,1,1,279.0,0.0000,ok
S3_PAIR_occ75_f001248.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1248,76.591,215,290,84,0,-5,92,,,0,flight,112.5,75,,1,1,258.3,0.0000,ok
S3_PAIR_occ75_f001254.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1254,76.921,216,290,84,0,-6,92,,,0,flight,112.5,75,,1,1,244.7,0.0000,ok
S3_PAIR_occ75_f001260.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1260,77.229,219,290,84,0,0,92,,,0,flight,112.5,75,,1,1,260.9,0.0000,ok
S3_PAIR_occ75_f001266.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1266,77.546,226,290,84,0,0,92,,,0,flight,112.5,75,,1,1,292.7,0.0000,ok
S3_PAIR_occ75_f001272.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1272,77.763,229,290,85,0,0,92,,,0,flight,112.5,75,,1,1,208.3,0.0000,ok
S3_PAIR_occ75_f001278.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1278,78.030,229,290,90,0,0,92,,,0,flight,112.5,75,,1,1,172.8,0.0000,ok
S3_PAIR_occ75_f001284.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1284,78.347,232,290,100,0,1,92,,,0,flight,112.5,75,,1,1,185.5,0.0000,ok
S3_PAIR_occ75_f001290.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1290,78.741,227,290,102,0,0,92,,,0,flight,112.5,75,,1,1,232.7,0.0000,ok
S3_PAIR_occ75_f001296.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1296,79.050,222,290,103,1,-6,92,,,0,flight,112.5,75,,1,1,230.7,0.0000,ok
S3_PAIR_occ75_f001302.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1302,79.357,223,290,103,1,-8,92,,,0,flight,112.5,75,,1,1,240.9,0.0000,ok
S3_PAIR_occ75_f001308.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1308,79.644,228,300,103,1,-6,92,,,0,flight,112.5,75,,1,1,216.0,0.0000,ok
S3_PAIR_occ75_f001314.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1314,79.976,233,300,103,1,-5,92,,,0,flight,112.5,75,,1,1,235.7,0.0000,ok
S3_PAIR_occ75_f001320.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1320,80.378,231,300,103,1,-2,92,,,0,flight,112.5,75,,1,1,227.2,0.0000,ok
S3_PAIR_occ75_f001326.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1326,80.685,233,300,103,2,0,92,,,0,flight,112.5,75,,0,1,219.1,0.0000,ok
S3_PAIR_occ75_f001332.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1332,80.911,227,300,103,1,0,92,,,0,flight,112.5,75,,1,1,238.2,0.0000,ok
S3_PAIR_occ75_f001338.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1338,81.107,224,290,103,2,0,92,,,0,flight,112.5,75,,1,1,244.5,0.0000,ok
S3_PAIR_occ75_f001344.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1344,81.395,223,290,104,1,-1,92,,,0,flight,112.5,75,,1,1,278.9,0.0000,ok
S3_PAIR_occ75_f001350.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1350,81.730,221,290,111,1,0,92,,,0,flight,112.5,75,,0,1,145.7,0.0000,ok
S3_PAIR_occ75_f001356.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1356,81.944,220,290,112,1,0,92,,,0,flight,112.5,75,,0,1,217.0,0.0000,ok
S3_PAIR_occ75_f001362.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1362,82.225,221,290,112,1,-1,92,,,0,flight,112.5,75,,1,1,243.0,0.0000,ok
S3_PAIR_occ75_f001368.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1368,82.489,223,290,112,2,-4,92,,,0,flight,112.5,75,,0,1,229.4,0.0000,ok
S3_PAIR_occ75_f001374.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1374,82.688,224,290,112,1,-8,92,,,0,flight,112.5,75,,1,1,207.8,0.0000,ok
S3_PAIR_occ75_f001380.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1380,82.967,223,290,112,2,-7,92,,,0,flight,112.5,75,,1,1,214.7,0.0000,ok
S3_PAIR_occ75_f001386.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1386,83.265,220,290,112,1,-6,92,,,0,flight,112.5,75,,0,1,208.7,0.0000,ok
S3_PAIR_occ75_f001392.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1392,83.581,219,290,112,2,-5,92,,,0,flight,112.5,75,,0,1,209.7,0.0000,ok
S3_PAIR_occ75_f001398.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1398,83.771,219,290,112,2,-5,92,,,0,flight,112.5,75,,1,1,219.0,0.0000,ok
S3_PAIR_occ75_f001404.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1404,84.065,217,290,112,2,0,91,,,0,flight,112.5,75,,1,1,233.5,0.0000,ok
S3_PAIR_occ75_f001410.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1410,84.263,220,290,114,1,0,91,,,0,flight,112.5,75,,1,1,143.4,0.0000,ok
S3_PAIR_occ75_f001416.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1416,84.489,227,290,121,2,0,91,,,0,flight,112.5,75,,0,1,102.3,0.0000,ok
S3_PAIR_occ75_f001422.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1422,84.794,233,290,129,2,0,91,,,0,flight,112.5,75,,0,1,121.3,0.0000,ok
S3_PAIR_occ75_f001428.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1428,85.006,235,290,129,2,0,91,,,0,flight,112.5,75,,0,1,153.7,0.0000,ok
S3_PAIR_occ75_f001434.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1434,85.297,220,300,129,2,-2,91,,,0,flight,112.5,75,,1,1,134.6,0.0000,ok
S3_PAIR_occ75_f001440.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1440,85.512,216,300,129,2,-7,91,,,0,flight,112.5,75,,1,1,115.8,0.0000,ok
S3_PAIR_occ75_f001446.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1446,85.815,223,290,129,3,-7,91,,,0,flight,112.5,75,,1,1,128.9,0.0000,ok
S3_PAIR_occ75_f001452.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1452,86.130,249,300,129,2,-6,91,,,0,flight,112.5,75,,1,1,122.2,0.0000,ok
S3_PAIR_occ75_f001458.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1458,86.423,243,300,129,1,-5,91,,,0,flight,112.5,75,,1,1,130.5,0.0000,ok
S3_PAIR_occ75_f001464.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1464,86.824,215,300,129,0,-3,91,,,0,flight,112.5,75,,0,1,125.8,0.0000,ok
S3_PAIR_occ75_f001470.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1470,87.274,218,290,129,0,0,91,,,0,flight,112.5,75,,1,1,156.3,0.0000,ok
S3_PAIR_occ75_f001476.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1476,87.563,224,290,135,0,0,91,,,0,flight,112.5,75,,0,1,69.7,0.0000,ok
S3_PAIR_occ75_f001482.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1482,87.949,220,290,142,0,1,91,,,0,flight,112.5,75,,1,1,61.7,0.0000,ok
S3_PAIR_occ75_f001488.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1488,88.255,224,290,152,0,0,91,,,0,flight,112.5,75,,1,1,43.4,0.0000,ok
S3_PAIR_occ75_f001494.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1494,88.574,225,290,160,0,1,91,,,0,flight,112.5,75,,1,1,40.5,0.0000,ok
S3_PAIR_occ75_f001500.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1500,88.880,224,300,160,0,0,90,,,0,flight,112.5,75,,1,1,68.6,0.0000,ok
S3_PAIR_occ75_f001506.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1506,89.181,217,290,160,0,0,90,,,0,flight,112.5,75,,1,1,83.9,0.0000,ok
S3_PAIR_occ75_f001512.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1512,89.487,219,290,160,1,-1,90,,,0,flight,112.5,75,,1,1,80.1,0.0000,ok
S3_PAIR_occ75_f001518.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1518,89.714,220,290,160,1,-1,90,,,0,flight,112.5,75,,1,1,82.6,0.0000,ok
S3_PAIR_occ75_f001524.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1524,89.998,221,290,160,0,-5,90,,,0,flight,112.5,75,,1,1,75.3,0.0000,ok
S3_PAIR_occ75_f001530.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1530,90.207,219,290,160,0,-6,90,,,0,flight,112.5,75,,1,1,74.8,0.0000,ok
S3_PAIR_occ75_f001536.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1536,90.710,224,290,160,0,-3,90,,,0,flight,112.5,75,,1,1,66.9,0.0000,ok
S3_PAIR_occ75_f001542.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1542,91.013,216,290,160,0,-2,90,,,0,flight,112.5,75,,1,1,73.0,0.0000,ok
S3_PAIR_occ75_f001548.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1548,91.340,222,290,160,0,-2,90,,,0,flight,112.5,75,,1,1,78.1,0.0000,ok
S3_PAIR_occ75_f001554.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1554,91.736,225,290,160,0,-2,90,,,0,flight,112.5,75,,1,1,63.7,0.0000,ok
S3_PAIR_occ75_f001560.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1560,92.057,223,300,160,0,-2,90,,,0,flight,112.5,75,,1,1,66.7,0.0000,ok
S3_PAIR_occ75_f001566.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1566,92.460,222,290,160,0,-2,90,,,0,flight,112.5,75,,1,1,67.5,0.0000,ok
S3_PAIR_occ75_f001572.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1572,92.676,220,290,160,0,-2,90,,,0,flight,112.5,75,,1,1,73.5,0.0000,ok
S3_PAIR_occ75_f001578.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1578,93.077,216,290,160,1,-2,90,,,0,flight,112.5,75,,1,1,76.7,0.0000,ok
S3_PAIR_occ75_f001584.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1584,93.371,213,290,160,2,-2,90,,,0,flight,112.5,75,,1,1,71.7,0.0000,ok
S3_PAIR_occ75_f001590.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1590,93.683,212,290,160,2,0,90,,,0,flight,112.5,75,,1,1,69.5,0.0000,ok
S3_PAIR_occ75_f001596.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1596,93.905,219,290,160,1,1,90,,,0,flight,112.5,75,,1,1,84.3,0.0000,ok
S3_PAIR_occ75_f001602.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1602,94.113,214,290,160,1,0,90,,,0,flight,112.5,75,,1,1,87.7,0.0000,ok
S3_PAIR_occ75_f001608.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1608,94.403,217,290,160,1,0,90,,,0,flight,112.5,75,,1,1,89.9,0.0000,ok
S3_PAIR_occ75_f001614.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1614,94.708,219,290,160,1,-1,90,,,0,flight,112.5,75,,1,1,68.1,0.0000,ok
S3_PAIR_occ75_f001620.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1620,95.039,218,290,160,2,0,90,,,0,flight,112.5,75,,1,1,101.7,0.0000,ok
S3_PAIR_occ75_f001626.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1626,95.326,218,290,160,2,0,90,,,0,flight,112.5,75,,1,1,102.9,0.0000,ok
S3_PAIR_occ75_f001632.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1632,95.573,216,290,160,2,0,90,,,0,flight,112.5,75,,1,1,108.6,0.0000,ok
S3_PAIR_occ75_f001638.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1638,95.779,222,290,160,2,3,90,,,0,flight,112.5,75,,1,1,98.5,0.0000,ok
S3_PAIR_occ75_f001644.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1644,96.066,242,300,160,3,0,90,,,0,flight,112.5,75,,1,1,97.5,0.0000,ok
S3_PAIR_occ75_f001650.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1650,96.377,252,310,160,3,0,90,,,0,flight,112.5,75,,1,1,101.6,0.0000,ok
S3_PAIR_occ75_f001656.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1656,96.625,261,320,160,3,0,90,,,0,flight,112.5,75,,1,1,94.8,0.0000,ok
S3_PAIR_occ75_f001662.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1662,96.938,272,330,160,2,0,89,,,0,flight,112.5,75,,1,1,91.8,0.0000,ok
S3_PAIR_occ75_f001668.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1668,97.246,276,340,160,1,1,89,,,0,flight,112.5,75,,1,1,95.7,0.0000,ok
S3_PAIR_occ75_f001674.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1674,97.567,287,350,160,1,0,89,,,0,flight,112.5,75,,1,1,93.8,0.0000,ok
S3_PAIR_occ75_f001680.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1680,97.791,295,350,160,1,0,89,,,0,flight,112.5,75,,1,1,107.1,0.0000,ok
S3_PAIR_occ75_f001686.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1686,98.112,297,360,160,0,0,89,,,0,flight,112.5,75,,1,1,108.0,0.0000,ok
S3_PAIR_occ75_f001692.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1692,98.657,314,370,160,0,0,89,,,0,flight,112.5,75,,1,1,98.1,0.0000,ok
S3_PAIR_occ75_f001698.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1698,99.051,330,380,160,0,0,89,,,0,flight,112.5,75,,1,1,106.9,0.0000,ok
S3_PAIR_occ75_f001704.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1704,99.523,340,400,160,0,0,89,,,0,flight,112.5,75,,1,1,103.6,0.0000,ok
S3_PAIR_occ75_f001710.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1710,99.845,349,410,160,0,0,89,,,0,flight,112.5,75,,1,1,95.0,0.0000,ok
S3_PAIR_occ75_f001716.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1716,100.281,356,410,160,6,0,89,,,0,flight,112.5,75,,1,1,62.3,0.0000,ok
S3_PAIR_occ75_f001722.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1722,100.722,350,410,160,6,0,89,,,0,flight,112.5,75,,1,1,112.0,0.0003,ok
S3_PAIR_occ75_f001728.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1728,101.131,358,410,160,4,1,88,,,0,flight,112.5,75,,1,1,107.0,0.0002,ok
S3_PAIR_occ75_f001734.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1734,101.385,358,410,160,4,1,88,,,0,flight,112.5,75,,1,1,118.7,0.0000,ok
S3_PAIR_occ75_f001740.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1740,101.759,358,410,160,4,1,88,,,0,flight,112.5,75,,1,1,117.6,0.0000,ok
S3_PAIR_occ75_f001746.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1746,102.058,351,410,160,4,0,88,,,0,flight,112.5,75,,1,1,171.7,0.0001,ok
S3_PAIR_occ75_f001752.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1752,102.288,351,410,160,4,0,88,,,0,flight,112.5,75,,1,1,139.8,0.0000,ok
S3_PAIR_occ75_f001758.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1758,102.595,343,410,160,5,0,88,,,0,flight,112.5,75,,0,1,90.1,0.0000,ok
S3_PAIR_occ75_f001764.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1764,102.905,335,410,160,5,0,88,,,0,flight,112.5,75,,0,1,98.8,0.0000,ok
S3_PAIR_occ75_f001770.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1770,103.224,344,410,160,5,0,88,,,0,flight,112.5,75,,1,1,98.4,0.0000,ok
S3_PAIR_occ75_f001776.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1776,103.530,334,410,160,5,0,88,,,0,flight,112.5,75,,1,1,85.1,0.0000,ok
S3_PAIR_occ75_f001782.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1782,103.848,340,410,160,5,0,88,,,0,flight,112.5,75,,1,1,98.6,0.0000,ok
S3_PAIR_occ75_f001788.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1788,104.146,340,410,160,5,0,88,,,0,flight,112.5,75,,0,1,103.7,0.0000,ok
S3_PAIR_occ75_f001794.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1794,104.546,345,410,160,4,0,88,,,0,flight,112.5,75,,1,1,85.1,0.0000,ok
S3_PAIR_occ75_f001800.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1800,104.858,342,410,160,4,1,88,,,0,flight,112.5,75,,1,1,93.9,0.0000,ok
S3_PAIR_occ75_f001806.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1806,105.074,339,410,160,4,1,88,,,0,flight,112.5,75,,1,1,101.2,0.0000,ok
S3_PAIR_occ75_f001812.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1812,105.373,342,410,160,5,1,88,,,0,flight,112.5,75,,1,1,93.3,0.0000,ok
S3_PAIR_occ75_f001818.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1818,105.593,340,410,160,5,0,88,,,0,flight,112.5,75,,1,1,95.0,0.0000,ok
S3_PAIR_occ75_f001824.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1824,105.883,340,410,160,5,1,88,,,0,flight,112.5,75,,1,1,101.9,0.0000,ok
S3_PAIR_occ75_f001830.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1830,106.295,345,410,160,5,1,88,,,0,flight,112.5,75,,1,1,107.5,0.0000,ok
S3_PAIR_occ75_f001836.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1836,106.525,345,410,160,4,1,88,,,0,flight,112.5,75,,1,1,99.5,0.0000,ok
S3_PAIR_occ75_f001842.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1842,106.793,350,410,160,4,1,88,,,0,flight,112.5,75,,1,1,66.6,0.0000,ok
S3_PAIR_occ75_f001848.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1848,107.109,351,420,160,0,0,88,,,0,flight,112.5,75,,1,1,102.3,0.0000,ok
S3_PAIR_occ75_f001854.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1854,107.422,349,420,160,0,1,88,,,0,flight,112.5,75,,1,1,119.0,0.0000,ok
S3_PAIR_occ75_f001860.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1860,107.811,343,410,160,1,1,88,,,0,flight,112.5,75,,1,1,106.5,0.0000,ok
S3_PAIR_occ75_f001866.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1866,108.132,350,410,160,-4,0,88,,,0,flight,112.5,75,,1,1,84.4,0.0000,ok
S3_PAIR_occ75_f001872.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1872,108.431,349,410,160,-4,0,88,,,0,flight,112.5,75,,1,1,103.3,0.0000,ok
S3_PAIR_occ75_f001878.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1878,108.742,346,410,160,-2,1,87,,,0,flight,112.5,75,,1,1,179.9,0.0000,ok
S3_PAIR_occ75_f001884.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1884,109.050,343,410,160,0,0,87,,,0,flight,112.5,75,,1,1,153.1,0.0000,ok
S3_PAIR_occ75_f001890.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1890,109.359,341,410,160,0,0,87,,,0,flight,112.5,75,,1,1,153.2,0.0000,ok
S3_PAIR_occ75_f001896.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1896,109.662,339,410,160,0,0,87,,,0,flight,112.5,75,,1,1,100.9,0.0000,ok
S3_PAIR_occ75_f001902.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1902,109.888,333,410,160,0,1,87,,,0,flight,112.5,75,,0,1,109.0,0.0000,ok
S3_PAIR_occ75_f001908.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1908,110.187,334,410,160,0,1,87,,,0,flight,112.5,75,,1,1,112.2,0.0000,ok
S3_PAIR_occ75_f001914.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1914,110.501,339,410,160,0,1,87,,,0,flight,112.5,75,,1,1,109.3,0.0000,ok
S3_PAIR_occ75_f001920.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1920,110.713,347,410,160,0,1,87,,,0,flight,112.5,75,,1,1,99.3,0.0000,ok
S3_PAIR_occ75_f001926.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1926,111.005,348,420,160,0,1,87,,,0,flight,112.5,75,,1,1,101.3,0.0000,ok
S3_PAIR_occ75_f001932.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1932,111.302,342,420,160,0,1,87,,,0,flight,112.5,75,,1,1,104.3,0.0000,ok
S3_PAIR_occ75_f001938.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1938,111.527,343,420,160,0,1,87,,,0,flight,112.5,75,,0,1,91.3,0.0000,ok
S3_PAIR_occ75_f001944.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1944,111.834,339,420,160,0,2,87,,,0,flight,112.5,75,,1,1,104.1,0.0000,ok
S3_PAIR_occ75_f001950.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1950,112.039,342,420,160,0,2,87,,,0,flight,112.5,75,,1,1,110.0,0.0000,ok
S3_PAIR_occ75_f001956.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1956,112.347,340,410,160,0,2,87,,,0,flight,112.5,75,,1,1,99.4,0.0000,ok
S3_PAIR_occ75_f001962.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1962,112.660,342,410,160,-2,0,87,,,0,flight,112.5,75,,0,1,87.9,0.0000,ok
S3_PAIR_occ75_f001968.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1968,113.041,343,410,160,-3,0,87,,,0,flight,112.5,75,,1,1,104.5,0.0000,ok
S3_PAIR_occ75_f001974.jpg,S3_PAIR_occ75,S3_court2_occ75_20260815_094144,S3_PAIR_occ75,1974,113.442,342,410,160,-2,0,87,,,0,flight,112.5,75,,1,1,121.8,0.0000,ok
