stem,role,frame_idx,t_rel,tof_cm,height_cm,yaw_deg,aruco_px,gsd_at_mat_mm_px,blur,tags
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,560,32.143,205,190,24,,,225,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,568,32.443,203,190,24,,,306,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,576,32.765,205,190,24,,,282,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,584,33.059,203,190,24,,,289,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,592,33.362,203,190,24,,,267,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,600,33.633,204,190,24,,,267,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,608,33.934,204,190,24,,,286,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,616,34.228,202,190,24,,,256,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,624,34.529,205,190,24,,,289,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,632,34.877,205,190,31,,,200,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,640,35.276,206,190,42,,,186,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,648,35.550,200,190,44,,,217,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,656,35.848,204,190,44,,,206,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,664,36.162,202,190,45,,,239,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,672,36.430,202,190,45,,,247,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,680,36.743,201,190,45,,,233,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,688,37.116,202,190,45,,,229,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,696,37.544,207,190,45,,,320,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,704,37.851,205,190,45,,,337,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,712,38.145,206,200,45,,,362,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,720,38.455,204,200,44,,,267,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,728,38.862,203,190,45,,,218,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,736,39.161,202,190,45,,,228,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,744,39.461,205,190,45,,,243,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,752,39.753,204,190,45,,,230,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,760,40.048,202,190,45,,,184,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,768,40.350,205,190,55,,,131,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,776,40.744,204,190,63,,,147,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,784,41.045,202,190,65,,,137,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,792,41.338,204,190,65,,,172,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,800,41.666,206,190,65,,,186,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,808,41.987,204,190,65,,,176,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,816,42.212,205,190,65,,,181,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,824,42.518,208,200,65,,,175,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,832,42.805,204,190,65,,,183,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,840,43.110,201,190,65,,,171,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,848,43.481,200,190,65,,,150,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,856,43.815,200,190,67,,,114,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,864,44.135,196,190,75,,,117,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,872,44.412,199,190,82,,,152,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,880,44.754,202,190,83,,,172,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,888,45.027,201,190,83,,,156,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,896,45.328,204,190,83,,,186,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,904,45.579,206,190,83,,,178,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,912,45.860,200,190,82,,,174,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,920,46.252,207,190,82,,,182,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,928,46.495,206,200,82,,,207,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,936,46.796,210,200,82,,,186,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,944,47.085,209,200,82,,,176,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,952,47.499,211,200,82,,,194,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,960,47.785,207,200,82,,,171,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,968,48.054,204,200,82,,,171,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,976,48.343,201,190,83,,,176,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,984,48.650,200,190,83,,,142,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,992,49.027,202,190,84,,,124,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1000,49.410,203,190,94,,,123,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1008,49.796,201,190,102,,,169,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1016,50.178,204,190,104,,,160,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1024,50.501,204,190,105,,,186,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1032,50.827,202,190,106,,,184,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1040,51.190,207,190,106,,,203,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1048,51.577,206,190,106,,,194,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1056,51.834,204,190,105,,,193,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1064,52.115,204,190,105,,,188,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1072,52.360,203,190,105,,,188,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1080,52.674,201,190,105,,,213,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1088,53.100,200,190,111,,,132,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1096,53.399,201,190,119,,,111,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1104,53.693,204,190,121,,,196,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1112,53.960,203,190,121,,,155,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1120,54.362,198,190,121,,,188,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1128,54.628,202,190,121,,,187,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1136,54.898,200,190,121,,,207,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1144,55.243,200,190,122,,,198,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1152,55.580,202,190,122,,,179,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1160,55.902,204,190,122,,,180,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1168,56.247,201,190,122,,,160,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1176,56.517,204,190,122,,,155,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1184,56.828,202,190,122,,,145,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1192,57.144,201,190,132,,,105,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1200,57.540,203,190,141,,,116,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1208,57.780,200,190,142,,,95,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1216,58.102,154,190,146,,,145,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1224,58.415,158,190,147,,,121,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1232,58.684,196,200,147,,,169,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1240,58.963,207,200,147,,,187,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1248,59.283,209,190,147,,,203,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1256,59.699,212,190,146,,,209,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1264,60.018,208,190,147,,,215,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1272,60.375,212,190,147,,,233,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1280,60.646,209,190,147,,,232,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1288,60.937,214,190,147,,,231,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1296,61.216,210,190,147,,,235,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1304,61.547,208,190,147,,,238,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1312,61.851,208,190,147,,,225,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1320,62.146,210,190,147,,,224,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1328,62.469,211,190,149,,,199,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1336,62.747,207,190,153,,,215,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1344,63.049,211,190,153,,,227,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1352,63.400,213,190,153,,,227,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1360,63.684,211,190,153,,,219,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1368,64.009,209,190,153,,,232,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1376,64.272,210,190,153,,,221,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1384,64.694,210,190,153,,,238,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1392,65.003,208,190,153,,,212,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1400,65.252,210,190,153,,,214,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1408,65.538,213,190,160,,,188,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1416,65.832,210,190,165,,,167,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1424,66.136,210,200,170,,,198,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1432,66.412,210,190,171,,,210,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1440,66.782,211,190,172,,,173,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1448,67.082,208,190,174,,,185,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1456,67.374,210,190,174,,,200,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1464,67.701,211,190,173,,,232,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1472,67.981,210,190,173,,,219,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1480,68.427,209,190,173,,,228,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1488,68.781,212,190,173,,,221,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1496,69.050,210,190,173,,,224,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1504,69.315,212,190,174,,,224,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1512,69.664,215,200,174,,,226,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1520,69.951,215,200,173,,,239,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1528,70.315,213,200,-178,,,172,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1536,70.619,211,200,-172,,,190,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1544,70.923,188,190,-172,,,202,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1552,71.249,,190,-172,,,202,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1560,71.581,,190,-172,,,227,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1568,71.914,210,190,-172,,,216,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1576,72.214,210,190,-172,,,220,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1584,72.494,214,190,-172,,,213,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1592,72.862,213,200,-172,,,226,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1600,73.107,215,200,-172,,,237,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1608,73.448,213,200,-172,,,211,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1616,73.722,216,200,-170,,,191,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1624,74.015,212,200,-163,,,203,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1632,74.279,212,200,-158,,,227,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1640,74.615,213,190,-158,,,206,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1648,74.929,209,190,-158,,,188,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1656,75.223,212,190,-158,,,207,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1664,75.545,211,190,-158,,,205,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1672,75.869,209,190,-158,,,213,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1680,76.234,216,190,-158,,,214,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1688,76.598,215,190,-158,,,184,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1696,76.886,212,190,-158,,,213,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1704,77.197,214,190,-158,,,205,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1712,77.517,212,190,-158,,,216,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1720,77.785,212,190,-158,,,219,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1728,78.103,210,190,-154,,,162,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1736,78.350,210,190,-149,,,166,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1744,78.745,211,190,-142,,,161,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1752,79.122,211,190,-141,,,152,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1760,79.373,210,190,-140,,,178,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1768,79.642,214,190,-139,,,177,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1776,79.981,216,190,-139,,,184,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1784,80.232,213,190,-139,,,209,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1792,80.624,215,190,-139,,,313,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1800,80.867,214,190,-139,,,271,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1808,81.217,208,190,-139,,,252,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1816,81.603,211,190,-139,,,179,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1824,81.969,211,190,-140,,,192,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1832,82.227,213,190,-140,,,166,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1840,82.512,215,190,-140,,,193,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1848,82.797,214,190,-138,,,155,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1856,83.149,213,190,-126,,,155,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1864,83.568,212,190,-126,,,191,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1872,83.885,195,190,-126,,,180,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1880,84.178,195,190,-126,,,179,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1888,84.535,212,190,-126,,,178,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1896,84.912,214,190,-126,,,183,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1904,85.306,218,190,-126,,,172,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1912,85.554,221,190,-126,,,185,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1920,85.889,218,200,-126,,,180,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1928,86.186,220,200,-126,,,187,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1936,86.504,221,200,-126,,,156,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1944,86.845,219,200,-126,,,161,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1952,87.144,213,190,-126,,,163,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1960,87.470,215,190,-126,,,166,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1968,87.777,202,190,-126,,,156,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1976,88.128,205,180,-123,,,146,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1984,88.441,210,190,-114,,,145,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,1992,88.744,218,190,-110,,,145,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2000,89.044,220,190,-106,,,156,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2008,89.285,219,200,-106,,,131,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2016,89.613,218,190,-106,,,160,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2024,89.913,219,190,-106,,,153,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2032,90.260,220,200,-106,,,160,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2040,90.635,220,200,-106,,,180,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2048,90.912,220,200,-105,,,179,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2056,91.181,219,200,-105,,,147,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2064,91.547,218,200,-106,,,159,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2072,91.850,217,200,-106,,,163,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2080,92.179,215,190,-106,,,171,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2088,92.573,216,190,-106,,,174,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2096,92.853,215,190,-106,,,155,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2104,93.115,216,190,-106,,,146,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2112,93.448,213,190,-106,,,128,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2120,93.705,219,190,-106,,,134,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2128,94.085,211,190,-102,,,124,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2136,94.395,211,190,-93,,,132,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2144,94.719,210,190,-87,,,161,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2152,95.046,210,190,-87,,,112,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2160,95.401,215,190,-87,,,139,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2168,95.735,214,190,-87,,,144,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2176,96.037,214,190,-87,,,149,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2184,96.334,214,190,-87,,,143,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2192,96.687,217,190,-87,,,143,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2200,96.981,221,190,-87,,,155,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2208,97.280,223,200,-87,,,163,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2216,97.578,221,200,-87,,,172,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2224,97.883,222,200,-87,,,152,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2232,98.254,217,200,-87,,,152,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2240,98.514,218,200,-87,,,143,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2248,98.865,208,190,-87,,,148,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2256,99.204,206,190,-87,,,133,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2264,99.520,215,190,-87,,,142,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2272,99.776,221,190,-87,,,142,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2280,100.164,229,200,-87,,,158,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2288,100.436,224,200,-79,,,124,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2296,100.745,221,200,-70,,,129,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2304,101.046,215,200,-61,,,118,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2312,101.420,208,190,-59,,,129,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2320,101.731,208,190,-58,,,144,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2328,101.986,210,190,-58,,,153,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2336,102.287,210,190,-58,,,141,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2344,102.614,214,190,-58,,,168,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2352,102.879,214,190,-58,,,198,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2360,103.229,222,190,-58,,,198,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2368,103.513,222,200,-58,,,145,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2376,103.811,221,200,-59,,,155,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2384,104.103,218,200,-58,,,165,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2392,104.523,216,190,-59,,,159,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2400,104.774,215,190,-59,,,164,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2408,105.038,215,190,-59,,,166,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2416,105.383,215,190,-59,,,157,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2424,105.643,215,190,-58,,,151,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2432,105.984,216,190,-54,,,144,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2440,106.320,218,190,-46,,,141,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2448,106.667,219,190,-41,,,183,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2456,106.917,219,190,-41,,,146,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2464,107.245,215,190,-41,,,162,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2472,107.545,216,190,-41,,,157,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2480,107.988,214,190,-41,,,157,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2488,108.244,217,190,-41,,,163,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2496,108.534,216,190,-41,,,148,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2504,108.783,212,190,-41,,,163,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2512,109.133,207,190,-41,,,154,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2520,109.374,214,190,-41,,,158,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2528,109.660,221,190,-41,,,145,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2536,110.011,224,200,-41,,,152,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2544,110.386,221,200,-41,,,126,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2552,110.645,223,200,-41,,,149,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2560,110.946,216,190,-41,,,133,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2568,111.280,216,190,-41,,,148,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2576,111.653,209,190,-41,,,115,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2584,111.941,212,190,-40,,,127,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2592,112.279,213,190,-31,,,148,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2600,112.521,214,190,-27,,,163,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2608,112.819,215,190,-27,,,162,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2616,113.120,215,190,-27,,,154,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2624,113.452,217,190,-27,,,166,
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2632,113.750,215,190,-27,,,131,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2640,114.038,215,190,-27,,,135,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2648,114.337,213,190,-27,,,150,blur_moderate
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2656,114.689,214,190,-27,,,135,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2664,115.080,214,190,-27,,,135,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2672,115.319,216,190,-27,,,135,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2680,115.636,215,190,-27,,,129,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2688,116.010,217,190,-27,,,101,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2696,116.326,216,190,-27,,,113,blur_heavy
S1_futsal_C3occ_20260727_081515,C3_PAIR_occluded,2704,116.651,217,190,-27,,,122,blur_heavy
