image,flight,role,pair_id,tags,x,y,w,h,sqrt_area_px,coco_size,tof_cm,yaw_deg,occluder,occ_level,occlusion_frac,gsd_at_mat_mm_px,est_length_mm_at_mat_plane
S1_futsal_C3clean_20260726_082257_f002368.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,455.0,373.0,31.0,18.0,23.62,small,218,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002376.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,447.0,356.0,37.0,22.0,28.53,small,231,64,none,0,,,
S1_futsal_C3clean_20260726_082257_f002384.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,446.0,376.0,34.0,20.0,26.08,small,226,64,none,0,,,
S1_futsal_C3clean_20260726_082257_f002392.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,blur_heavy,442.0,377.0,34.0,21.0,26.72,small,225,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002400.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,439.0,381.0,34.0,16.0,23.32,small,230,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002408.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,438.0,384.0,36.0,21.0,27.5,small,222,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002416.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,445.0,383.0,36.0,22.0,28.14,small,223,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002424.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,453.0,383.0,36.0,22.0,28.14,small,223,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002432.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,460.0,383.0,36.0,22.0,28.14,small,216,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002440.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,485.0,383.0,33.0,14.0,21.49,small,213,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002448.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,510.0,384.0,34.0,16.0,23.32,small,214,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002456.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,533.0,385.0,37.0,19.0,26.51,small,206,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002464.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,559.0,387.0,36.0,16.0,24.0,small,205,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002472.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,578.0,392.0,36.0,16.0,24.0,small,209,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002480.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,570.0,389.0,81.0,38.0,55.48,medium,215,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002488.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,631.0,399.0,49.0,19.0,30.51,small,212,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002496.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,654.0,401.0,46.0,24.0,33.23,medium,223,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002504.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,697.0,411.0,36.0,14.0,22.45,small,226,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002512.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,728.0,410.0,34.0,15.0,22.58,small,231,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002520.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,760.0,408.0,34.0,22.0,27.35,small,239,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002528.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,788.0,401.0,34.0,24.0,28.57,small,231,63,none,0,,,
S1_futsal_C3clean_20260726_082257_f002536.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,757.0,397.0,36.0,20.0,26.83,small,224,69,none,0,,,
S1_futsal_C3clean_20260726_082257_f002544.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,668.05,386.17,35.53,19.45,26.29,small,223,73,none,0,,,
S1_futsal_C3clean_20260726_082257_f002552.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,610.7,381.33,32.4,19.2,24.94,small,219,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002560.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,611.45,376.52,34.99,18.35,25.34,small,217,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002568.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,611.12,376.42,33.62,16.62,23.64,small,215,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002576.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,607.49,378.68,34.63,17.28,24.46,small,219,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002584.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,609.76,381.99,36.17,17.84,25.4,small,220,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002592.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,626.85,381.24,36.1,20.62,27.28,small,221,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002600.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,644.14,381.93,35.55,16.47,24.19,small,220,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002608.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,662.65,381.62,36.62,17.88,25.59,small,222,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002616.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,687.94,380.5,37.8,21.94,28.8,small,222,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002624.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,710.0,379.0,40.0,21.0,28.98,small,223,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002632.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,737.0,376.0,34.0,18.0,24.74,small,220,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002640.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,756.48,376.74,37.86,18.77,26.66,small,217,76,none,0,,,
S1_futsal_C3clean_20260726_082257_f002648.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,727.04,374.4,36.75,19.16,26.53,small,218,79,none,0,,,
S1_futsal_C3clean_20260726_082257_f002656.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,591.0,369.0,37.0,16.0,24.33,small,216,86,none,0,,,
S1_futsal_C3clean_20260726_082257_f002664.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,560.96,368.39,39.26,19.12,27.4,small,221,90,none,0,,,
S1_futsal_C3clean_20260726_082257_f002672.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,545.91,371.49,34.39,19.01,25.57,small,220,91,none,0,,,
S1_futsal_C3clean_20260726_082257_f002680.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,518.0,376.0,34.0,16.0,23.32,small,232,93,none,0,,,
S1_futsal_C3clean_20260726_082257_f002688.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,533.0,372.0,37.0,19.0,26.51,small,229,93,none,0,,,
S1_futsal_C3clean_20260726_082257_f002696.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,556.54,373.0,34.43,19.79,26.1,small,221,93,none,0,,,
S1_futsal_C3clean_20260726_082257_f002704.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,577.5,370.73,34.34,17.35,24.41,small,218,93,none,0,,,
S1_futsal_C3clean_20260726_082257_f002712.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,599.66,371.51,34.41,16.74,24.0,small,219,93,none,0,,,
S1_futsal_C3clean_20260726_082257_f002720.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,624.54,371.63,33.78,18.37,24.91,small,220,93,none,0,,,
S1_futsal_C3clean_20260726_082257_f002728.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,650.0,375.81,35.4,17.17,24.66,small,224,93,none,0,,,
S1_futsal_C3clean_20260726_082257_f002736.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,674.0,376.0,31.0,15.0,21.56,small,231,93,none,0,,,
S1_futsal_C3clean_20260726_082257_f002744.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,701.0,376.0,34.0,14.0,21.82,small,227,93,none,0,,,
S1_futsal_C3clean_20260726_082257_f002752.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,700.0,367.0,37.0,24.0,29.8,small,224,93,none,0,,,
S1_futsal_C3clean_20260726_082257_f002760.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,561.0,363.0,34.0,19.0,25.42,small,217,100,none,0,,,
S1_futsal_C3clean_20260726_082257_f002768.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,519.0,363.0,25.0,16.0,20.0,small,215,107,none,0,,,
S1_futsal_C3clean_20260726_082257_f002776.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,511.0,365.0,31.0,14.0,20.83,small,217,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002784.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,513.0,369.0,27.0,14.0,19.44,small,226,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002792.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,523.0,370.0,30.0,14.0,20.49,small,222,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002800.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,539.0,369.0,31.0,15.0,21.56,small,224,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002808.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,564.0,369.0,30.0,14.0,20.49,small,218,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002816.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,582.0,369.0,36.0,16.0,24.0,small,218,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002824.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,597.0,370.0,43.0,15.0,25.4,small,217,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002832.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,622.0,366.0,52.0,23.0,34.58,medium,221,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002840.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,654.0,372.0,31.0,13.0,20.08,small,225,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002848.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,677.0,376.0,27.0,14.0,19.44,small,226,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002856.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,687.0,374.0,37.0,13.0,21.93,small,227,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002864.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,718.0,368.0,28.0,13.0,19.08,small,224,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002872.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,738.0,368.0,25.0,14.0,18.71,small,217,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002880.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,759.0,366.0,27.0,13.0,18.74,small,212,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002888.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,782.0,365.0,28.0,13.0,19.08,small,219,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002896.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,805.0,363.0,31.0,14.0,20.83,small,226,107,none,0,,,
S1_futsal_C3clean_20260726_082257_f002904.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,822.0,366.0,31.0,13.0,20.08,small,222,107,none,0,,,
S1_futsal_C3clean_20260726_082257_f002912.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,835.0,363.0,31.0,13.0,20.08,small,216,108,none,0,,,
S1_futsal_C3clean_20260726_082257_f002920.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,849.0,360.0,30.0,13.0,19.75,small,207,107,none,0,,,
S1_futsal_C3clean_20260726_082257_f002928.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,855.0,357.0,28.0,16.0,21.17,small,206,107,none,0,,,
S1_futsal_C3clean_20260726_082257_f002936.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,blur_moderate,833.0,360.0,31.0,13.0,20.08,small,209,109,none,0,,,
S1_futsal_C3clean_20260726_082257_f002944.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,729.0,361.0,31.0,13.0,20.08,small,216,115,none,0,,,
S1_futsal_C3clean_20260726_082257_f002952.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,624.0,361.0,33.0,13.0,20.71,small,221,121,none,0,,,
S1_futsal_C3clean_20260726_082257_f002960.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,532.0,361.0,24.0,14.0,18.33,small,226,127,none,0,,,
S1_futsal_C3clean_20260726_082257_f002968.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,528.0,361.0,22.0,16.0,18.76,small,230,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f002976.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,528.0,361.0,19.0,14.0,16.31,small,228,127,none,0,,,
S1_futsal_C3clean_20260726_082257_f002984.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,525.0,358.0,21.0,16.0,18.33,small,223,127,none,0,,,
S1_futsal_C3clean_20260726_082257_f002992.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,525.0,352.0,22.0,16.0,18.76,small,234,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003000.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,517.0,352.0,22.0,14.0,17.55,small,233,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003008.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,498.0,354.0,19.0,13.0,15.72,small,228,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003016.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,479.0,353.0,21.0,14.0,17.15,small,241,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003024.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,491.0,347.0,19.0,14.0,16.31,small,232,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003032.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,506.0,339.0,19.0,14.0,16.31,small,208,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003040.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,520.0,333.0,24.0,14.0,18.33,small,191,127,none,0,,,
S1_futsal_C3clean_20260726_082257_f003048.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,547.0,333.0,22.0,14.0,17.55,small,192,127,none,0,,,
S1_futsal_C3clean_20260726_082257_f003056.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,564.0,343.0,19.0,13.0,15.72,small,209,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003064.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,576.0,353.0,22.0,13.0,16.91,small,226,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003072.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,594.0,356.0,19.0,14.0,16.31,small,237,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003080.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,611.0,356.0,21.0,14.0,17.15,small,237,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003088.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,630.0,352.0,21.0,14.0,17.15,small,228,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003096.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,648.0,346.0,25.0,13.0,18.03,small,213,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003104.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,664.0,345.0,24.0,13.0,17.66,small,209,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003112.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,679.0,343.0,24.0,12.0,16.97,small,209,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003120.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,696.0,342.0,24.0,12.0,16.97,small,211,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003128.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,700.0,342.0,34.0,20.0,26.08,small,228,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003136.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,708.0,346.0,31.0,20.0,24.9,small,230,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003144.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,697.0,347.0,25.0,13.0,18.03,small,224,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003152.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,685.0,348.0,22.0,13.0,16.91,small,217,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003160.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,671.0,343.0,28.0,20.0,23.66,small,212,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003168.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,666.0,344.0,31.0,22.0,26.12,small,216,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003176.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,669.0,348.0,21.0,20.0,20.49,small,227,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003184.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,678.0,353.0,25.0,13.0,18.03,small,224,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003192.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,695.0,353.0,27.0,13.0,18.74,small,223,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003200.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,713.0,352.0,19.0,14.0,16.31,small,222,128,none,0,,,
S1_futsal_C3clean_20260726_082257_f003208.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,644.0,344.0,22.0,20.0,20.98,small,222,131,none,0,,,
S1_futsal_C3clean_20260726_082257_f003216.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,534.0,340.0,31.0,21.0,25.51,small,220,138,none,0,,,
S1_futsal_C3clean_20260726_082257_f003224.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,462.0,345.0,15.0,13.0,13.96,small,219,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003232.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,452.0,343.0,22.0,11.0,15.56,small,219,146,none,0,,,
S1_futsal_C3clean_20260726_082257_f003240.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,447.0,342.0,21.0,12.0,15.87,small,217,146,none,0,,,
S1_futsal_C3clean_20260726_082257_f003248.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,444.0,343.0,21.0,13.0,16.52,small,221,146,none,0,,,
S1_futsal_C3clean_20260726_082257_f003256.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,451.0,348.0,18.0,12.0,14.7,small,223,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003264.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,462.0,346.0,19.0,13.0,15.72,small,224,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003272.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,473.0,343.0,28.0,13.0,19.08,small,222,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003280.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,498.0,345.0,15.0,12.0,13.42,small,220,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003288.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,519.0,344.0,15.0,13.0,13.96,small,219,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003296.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,536.0,342.0,22.0,13.0,16.91,small,217,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003304.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,561.0,344.0,19.0,13.0,15.72,small,217,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003312.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,579.0,344.0,19.0,13.0,15.72,small,222,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003320.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,604.0,345.0,16.0,12.0,13.86,small,234,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003328.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,630.0,345.0,22.0,13.0,16.91,small,232,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003336.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,652.0,341.0,23.0,12.0,16.61,small,216,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003344.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,683.0,333.0,16.0,12.0,13.86,small,209,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003352.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,698.0,328.0,24.0,14.0,18.33,small,206,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003360.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,711.0,327.0,25.0,18.0,21.21,small,207,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003368.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,721.0,329.0,22.0,14.0,17.55,small,205,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003376.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,716.0,330.0,36.0,18.0,25.46,small,214,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003384.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,729.0,334.0,24.0,14.0,18.33,small,219,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003392.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,726.0,297.0,29.0,21.0,24.68,small,225,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003400.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,744.0,320.0,17.0,13.0,14.87,small,226,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003408.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,746.0,343.0,22.0,11.0,15.56,small,222,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003416.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,753.0,344.0,21.0,13.0,16.52,small,220,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003424.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,758.0,347.0,21.0,14.0,17.15,small,218,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003432.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,765.0,349.0,19.0,16.0,17.44,small,221,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003440.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,774.0,357.0,19.0,13.0,15.72,small,218,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003448.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,790.0,360.0,13.0,13.0,13.0,small,218,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003456.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,808.0,362.0,10.0,13.0,11.4,small,221,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003464.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,830.0,361.0,10.0,13.0,11.4,small,216,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003472.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,830.0,357.0,31.0,24.0,27.28,small,212,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003480.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,846.0,357.0,19.0,20.0,19.49,small,209,145,none,0,,,
S1_futsal_C3clean_20260726_082257_f003488.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,739.0,358.0,22.0,19.0,20.45,small,216,153,none,0,,,
S1_futsal_C3clean_20260726_082257_f003496.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,622.0,357.0,18.0,21.0,19.44,small,219,159,none,0,,,
S1_futsal_C3clean_20260726_082257_f003504.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,511.0,365.0,19.0,16.0,17.44,small,228,169,none,0,,,
S1_futsal_C3clean_20260726_082257_f003512.jpg,S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,,,419.0,367.0,22.0,14.0,17.55,small,231,172,none,0,,,
